-----------
Timer report 0 (1569 timers)
--------------
[0] main 44.8864 100.0% 1 
   [1] DiffusionSolver::run 44.4793 99.1% 1 
      [2] DiffusionSolver::advance 44.0272 98.1% 150 
         [3] EBBackwardEuler::solveHelm 43.4839 96.9% 150 
                                                      [775] EBAMRPoissonOp::applyOpRegularAllDirs 0.0068  0.0% 2265 
                                                         [807] EBAMRPoissonOp::applyDomainFlux 0.0058  0.0% 2265 
                                                         [1145] FORT_REGGET1DLAPLACIAN_INPLACE 0.0005  0.0% 2265 
                                                   [868] irregular_apply 0.0039  0.0% 2265 
                                                      [885] EBStencil::apply_alpha_beta 0.0034  0.0% 2265 
                                                         [931] apply_alpha_beta_loop_overvofs 0.0026  0.0% 2265 
                                                         [1173] apply_alpha_beta_header 0.0004  0.0% 2265 
                                                   [935] alpha_apply 0.0026  0.0% 2265 
                                                      [1046] BaseEBCellFAB::copy 0.0013  0.0% 2265 
                                                         [1108] sameregion_copy 0.0008  0.0% 2265 
                                                         [1556] overlap_copy 0.0000  0.0% 0 
                                                      [1254] FORT_MULTIPLYFABR 0.0003  0.0% 2265 
                                                   [1357] eb_bcs_apply 0.0001  0.0% 2265 
                                                [1063] exchange+copier 0.0011  0.0% 2265 
                                                   [1130] exchange 0.0006  0.0% 2265 
                                                      [1232] local copying 0.0003  0.0% 2265 
                                                   [1249] Copier::define 0.0003  0.0% 150 
                                                [1555] coarse-fine_bcs 0.0000  0.0% 0 
                                             [1140] FORT_AXBYFAB 0.0006  0.0% 2265 
                                          [588] LevelData<T>::define(dbl,comps,ghost,factory) 0.0188  0.0% 2265 
                                          [866] EBMGAverage::average 0.0040  0.0% 2265 
                                             [976] irregular_average 0.0021  0.0% 2265 
                                                [985] EBStencil::apply 0.0019  0.0% 2265 
                                                   [1074] apply_loop_overvofs 0.0010  0.0% 2265 
                                                   [1187] apply_header 0.0004  0.0% 2265 
                                             [1086] regular_average 0.0010  0.0% 2265 
                                                [1112] FORT_REGAVERAGE 0.0008  0.0% 2265 
                                          [971] ~LayoutData 0.0022  0.0% 4530 
                                          [1197] ~Copier 0.0004  0.0% 2265 
                                          [1240] EBISLayoutImplem::~EBISLayoutImplem 0.0003  0.0% 2265 
                                          [1294] ~BoxLayoutData 0.0002  0.0% 2265 
                                          [1382] ~LevelData 0.0000  0.0% 2265 
                                       [688] EBAMRPoissonOp::prolongIncrement 0.0107  0.0% 2265 
                                          [700] EBMGInterp::pwcInterp 0.0100  0.0% 2265 
                                             [728] EBMGInterp::pwcInterpMG 0.0086  0.0% 2265 
                                                [772] EBMGInterp::interp 0.0069  0.0% 2265 
                                                   [929] irregular_interp 0.0026  0.0% 2265 
                                                      [965] EBStencil::apply 0.0023  0.0% 2265 
                                                         [992] apply_loop_overvofs 0.0018  0.0% 2265 
                                                         [1266] apply_header 0.0002  0.0% 2265 
                                                   [1062] regular_interp 0.0011  0.0% 2265 
                                                      [1079] FORT_REGPROLONG 0.0010  0.0% 2265 
                                    [240] EBAMRPoissonOp::relax 0.1359  0.3% 4530 
                                       [241] EBAMRPoissonOp::levelGSRB 0.1352  0.3% 13590 
                                          [306] EBAMRPoissonOp::levelGSRB::Compute 0.0975  0.2% 27180 
                                             [413] EBAMRPoissonOp::GSColorAllIrregular 0.0581  0.1% 54360 
                                                [509] applyColorStencil 0.0326  0.1% 54360 
                                                   [518] EBStencil::relax 0.0305  0.1% 54360 
                                                      [556] relax_loop_overvofs 0.0239  0.1% 54360 
                                                      [922] relax_header 0.0027  0.0% 54360 
                                                [751] initFluxs 0.0077  0.0% 54360 
                                                [897] vofItDomLoBCS 0.0032  0.0% 108720 
                                                [924] vofItDomHiBCS 0.0027  0.0% 108720 
                                                [968] initDataStructs 0.0023  0.0% 54360 
                                             [682] FORT_DOALLREGULARGSRB 0.0110  0.0% 27180 
                                             [1083] exchange 0.0010  0.0% 13590 
                                                [1226] local copying 0.0003  0.0% 13590 
                                          [521] EBAMRPoissonOp::levelGSRB::applyDomainFlux 0.0301  0.1% 13590 
                                             [525] EBAMRPoissonOp::applyDomainFlux 0.0290  0.1% 13590 
                                                [739] EBArith::loHi 0.0081  0.0% 27180 
                                                [801] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0060  0.0% 54360 
                                                [995] NeumannPoissonDomainBC::getFaceFlux 0.0018  0.0% 54360 
                                          [1042] exchange 0.0013  0.0% 13590 
                                             [1147] local copying 0.0005  0.0% 13590 
                                    [381] EBAMRPoissonOp::restrictResidual 0.0691  0.2% 2265 
                                       [544] EBAMRPoissonOp::residual 0.0255  0.1% 2265 
                                          [567] EBAMRPoissonOp::applyOp 0.0218  0.0% 2265 
                                             [579] EBAMRPoissonOp::applyOpNoCFBCs 0.0199  0.0% 2265 
                                                [746] regular_apply 0.0078  0.0% 2265 
                                                   [756] EBAMRPoissonOp::applyOpRegularAllDirs 0.0076  0.0% 2265 
                                                      [808] EBAMRPoissonOp::applyDomainFlux 0.0058  0.0% 2265 
                                                         [1009] EBArith::loHi 0.0016  0.0% 4530 
                                                         [1072] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0011  0.0% 9060 
                                                         [1196] NeumannPoissonDomainBC::getFaceFlux 0.0004  0.0% 9060 
                                                      [1073] FORT_REGGET1DLAPLACIAN_INPLACE 0.0011  0.0% 2265 
                                                [802] irregular_apply 0.0059  0.0% 2265 
                                                   [823] EBStencil::apply_alpha_beta 0.0053  0.0% 2265 
                                                      [847] apply_alpha_beta_loop_overvofs 0.0045  0.0% 2265 
                                                      [1214] apply_alpha_beta_header 0.0003  0.0% 2265 
                                                [901] alpha_apply 0.0030  0.0% 2265 
                                                   [1024] BaseEBCellFAB::copy 0.0015  0.0% 2265 
                                                      [1085] sameregion_copy 0.0010  0.0% 2265 
                                                      [1554] overlap_copy 0.0000  0.0% 0 
                                                   [1168] FORT_MULTIPLYFABR 0.0005  0.0% 2265 
                                                [1023] dom_bcs_apply 0.0015  0.0% 2265 
                                                [1338] eb_bcs_apply 0.0001  0.0% 2265 
                                             [1066] exchange+copier 0.0011  0.0% 2265 
                                                [1139] exchange 0.0006  0.0% 2265 
                                                   [1319] local copying 0.0001  0.0% 2265 
                                                [1251] Copier::define 0.0003  0.0% 150 
                                             [1553] coarse-fine_bcs 0.0000  0.0% 0 
                                          [1107] FORT_AXBYFAB 0.0008  0.0% 2265 
                                       [581] LevelData<T>::define(dbl,comps,ghost,factory) 0.0197  0.0% 2265 
                                       [818] EBMGAverage::average 0.0055  0.0% 2265 
                                          [904] irregular_average 0.0029  0.0% 2265 
                                             [918] EBStencil::apply 0.0028  0.0% 2265 
                                                [986] apply_loop_overvofs 0.0019  0.0% 2265 
                                                [1174] apply_header 0.0004  0.0% 2265 
                                          [996] regular_average 0.0018  0.0% 2265 
                                             [1016] FORT_REGAVERAGE 0.0016  0.0% 2265 
                                       [982] ~LayoutData 0.0021  0.0% 4530 
                                       [1190] ~Copier 0.0004  0.0% 2265 
                                       [1245] EBISLayoutImplem::~EBISLayoutImplem 0.0003  0.0% 2265 
                                       [1287] ~BoxLayoutData 0.0002  0.0% 2265 
                                       [1376] ~LevelData 0.0000  0.0% 2265 
                                    [745] EBAMRPoissonOp::prolongIncrement 0.0079  0.0% 2265 
                                       [749] EBMGInterp::pwcInterp 0.0078  0.0% 2265 
                                          [763] EBMGInterp::pwcInterpMG 0.0073  0.0% 2265 
