BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
24.43	0.3444E-38
24.55	0.3389E-38
24.67	0.3307E-38
24.79	0.3239E-38
24.91	0.3188E-38
25.02	0.3155E-38
25.14	0.3141E-38
25.26	0.3134E-38
25.38	0.3128E-38
25.50	0.3121E-38
25.62	0.3115E-38
25.74	0.3108E-38
25.85	0.3100E-38
25.97	0.3093E-38
26.09	0.3086E-38
26.21	0.3080E-38
26.33	0.3073E-38
26.45	0.3066E-38
26.56	0.3060E-38
26.68	0.3054E-38
26.80	0.3049E-38
26.92	0.3044E-38
27.04	0.3038E-38
27.16	0.3033E-38
27.28	0.3027E-38
27.39	0.3022E-38
27.51	0.3008E-38
27.63	0.2962E-38
27.75	0.2890E-38
27.87	0.2831E-38
27.99	0.2789E-38
28.10	0.2765E-38
28.22	0.2758E-38
28.34	0.2753E-38
28.46	0.2749E-38
28.58	0.2745E-38
28.70	0.2741E-38
28.82	0.2737E-38
28.93	0.2733E-38
29.05	0.2729E-38
29.17	0.2701E-38
29.29	0.2645E-38
29.41	0.2606E-38
29.53	0.2583E-38
29.64	0.2577E-38
29.76	0.2573E-38
29.88	0.2570E-38
30.00	0.2567E-38
 
 
C27   O2    Attachment                                          
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.1785E-18
1.211	0.5707E-17
1.329	0.1442E-16
1.448	0.2406E-16
1.566	0.3401E-16
1.685	0.4424E-16
1.803	0.5456E-16
1.922	0.6490E-16
2.040	0.7525E-16
2.159	0.8554E-16
2.277	0.9586E-16
2.396	0.1061E-15
2.514	0.1163E-15
2.633	0.1263E-15
2.751	0.1362E-15
2.869	0.1461E-15
2.988	0.1558E-15
3.106	0.1654E-15
3.225	0.1748E-15
3.343	0.1839E-15
3.462	0.1930E-15
3.580	0.2018E-15
3.699	0.2106E-15
3.817	0.2191E-15
3.936	0.2273E-15
4.054	0.2353E-15
4.173	0.2430E-15
4.291	0.2503E-15
4.410	0.2576E-15
4.528	0.2646E-15
4.647	0.2717E-15
4.765	0.2782E-15
4.884	0.2845E-15
5.002	0.2901E-15
5.121	0.2956E-15
5.239	0.3008E-15
5.357	0.3058E-15
5.476	0.3107E-15
5.594	0.3155E-15
5.713	0.3200E-15
5.831	0.3244E-15
5.950	0.3283E-15
6.068	0.3318E-15
6.187	0.3351E-15
6.305	0.3382E-15
6.424	0.3411E-15
6.542	0.3441E-15
6.661	0.3470E-15
6.779	0.3498E-15
6.898	0.3524E-15
7.016	0.3549E-15
7.134	0.3571E-15
7.253	0.3592E-15
7.371	0.3612E-15
7.490	0.3632E-15
7.608	0.3652E-15
7.727	0.3671E-15
7.845	0.3690E-15
7.964	0.3706E-15
8.082	0.3723E-15
8.201	0.3741E-15
8.319	0.3757E-15
8.438	0.3774E-15
8.556	0.3790E-15
8.675	0.3807E-15
8.793	0.3823E-15
8.912	0.3840E-15
9.030	0.3855E-15
9.149	0.3870E-15
9.267	0.3886E-15
9.386	0.3901E-15
9.504	0.3916E-15
9.622	0.3932E-15
9.741	0.3948E-15
9.859	0.3963E-15
9.978	0.3979E-15
10.10	0.3997E-15
10.21	0.4014E-15
10.33	0.4031E-15
10.45	0.4048E-15
10.57	0.4065E-15
10.69	0.4083E-15
10.81	0.4100E-15
10.93	0.4118E-15
11.04	0.4136E-15
11.16	0.4154E-15
11.28	0.4172E-15
11.40	0.4191E-15
11.52	0.4209E-15
11.64	0.4228E-15
11.76	0.4248E-15
11.87	0.4268E-15
11.99	0.4288E-15
12.11	0.4309E-15
12.23	0.4329E-15
12.35	0.4350E-15
12.47	0.4372E-15
12.58	0.4394E-15
12.70	0.4416E-15
12.82	0.4438E-15
12.94	0.4460E-15
13.06	0.4482E-15
13.18	0.4505E-15
13.30	0.4529E-15
13.41	0.4552E-15
13.53	0.4576E-15
13.65	0.4600E-15
13.77	0.4625E-15
13.89	0.4650E-15
14.01	0.4675E-15
14.12	0.4700E-15
14.24	0.4726E-15
14.36	0.4752E-15
14.48	0.4779E-15
14.60	0.4805E-15
14.72	0.4831E-15
14.84	0.4858E-15
14.95	0.4886E-15
15.07	0.4914E-15
15.19	0.4942E-15
15.31	0.4970E-15
15.43	0.4999E-15
15.55	0.5027E-15
15.66	0.5056E-15
15.78	0.5085E-15
15.90	0.5115E-15
16.02	0.5145E-15
16.14	0.5175E-15
16.26	0.5205E-15
16.38	0.5236E-15
16.49	0.5267E-15
16.61	0.5298E-15
16.73	0.5330E-15
16.85	0.5363E-15
16.97	0.5395E-15
17.09	0.5428E-15
17.20	0.5461E-15
17.32	0.5493E-15
17.44	0.5526E-15
17.56	0.5560E-15
17.68	0.5593E-15
17.80	0.5627E-15
17.92	0.5662E-15
18.03	0.5696E-15
18.15	0.5731E-15
18.27	0.5766E-15
18.39	0.5801E-15
18.51	0.5836E-15
18.63	0.5872E-15
18.74	0.5907E-15
18.86	0.5943E-15
18.98	0.5980E-15
19.10	0.6016E-15
19.22	0.6053E-15
19.34	0.6090E-15
19.46	0.6127E-15
19.57	0.6165E-15
19.69	0.6202E-15
19.81	0.6240E-15
19.93	0.6279E-15
20.05	0.6317E-15
20.17	0.6356E-15
20.29	0.6395E-15
20.40	0.6433E-15
20.52	0.6472E-15
20.64	0.6512E-15
20.76	0.6551E-15
20.88	0.6591E-15
21.00	0.6631E-15
21.11	0.6672E-15
21.23	0.6712E-15
21.35	0.6753E-15
21.47	0.6794E-15
21.59	0.6836E-15
21.71	0.6877E-15
21.83	0.6919E-15
21.94	0.6961E-15
22.06	0.7003E-15
22.18	0.7045E-15
22.30	0.7088E-15
22.42	0.7131E-15
22.54	0.7174E-15
22.65	0.7218E-15
22.77	0.7261E-15
22.89	0.7305E-15
23.01	0.7349E-15
23.13	0.7393E-15
23.25	0.7437E-15
23.37	0.7481E-15
23.48	0.7525E-15
23.60	0.7570E-15
23.72	0.7614E-15
23.84	0.7659E-15
23.96	0.7704E-15
24.08	0.7749E-15
24.19	0.7794E-15
24.31	0.7840E-15
24.43	0.7886E-15
24.55	0.7932E-15
24.67	0.7978E-15
24.79	0.8024E-15
24.91	0.8071E-15
25.02	0.8118E-15
25.14	0.8165E-15
25.26	0.8212E-15
25.38	0.8260E-15
25.50	0.8308E-15
25.62	0.8356E-15
25.74	0.8404E-15
25.85	0.8452E-15
25.97	0.8501E-15
26.09	0.8550E-15
26.21	0.8599E-15
26.33	0.8647E-15
26.45	0.8696E-15
26.56	0.8745E-15
26.68	0.8795E-15
26.80	0.8844E-15
26.92	0.8894E-15
27.04	0.8943E-15
27.16	0.8993E-15
27.28	0.9043E-15
27.39	0.9093E-15
27.51	0.9143E-15
27.63	0.9194E-15
27.75	0.9244E-15
27.87	0.9295E-15
27.99	0.9346E-15
28.10	0.9397E-15
28.22	0.9449E-15
28.34	0.9500E-15
28.46	0.9552E-15
28.58	0.9604E-15
28.70	0.9656E-15
28.82	0.9708E-15
28.93	0.9761E-15
29.05	0.9813E-15
29.17	0.9866E-15
29.29	0.9918E-15
29.41	0.9971E-15
29.53	0.1002E-14
29.64	0.1008E-14
29.76	0.1013E-14
29.88	0.1018E-14
30.00	0.1024E-14
 
 
C28   O2    Effective (momentum)                                
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.4864E-18
0.6185	0.7092E-18
0.7369	0.9480E-18
0.8554	0.1199E-17
0.9739	0.1462E-17
1.092	0.1730E-17
1.211	0.2059E-17
1.329	0.2437E-17
1.448	0.2839E-17
1.566	0.3257E-17
1.685	0.3688E-17
1.803	0.4130E-17
1.922	0.4581E-17
2.040	0.5042E-17
2.159	0.5514E-17
2.277	0.5993E-17
2.396	0.6481E-17
2.514	0.6978E-17
2.633	0.7483E-17
2.751	0.7998E-17
2.869	0.8521E-17
2.988	0.9051E-17
3.106	0.9591E-17
3.225	0.1014E-16
3.343	0.1070E-16
3.462	0.1127E-16
3.580	0.1186E-16
3.699	0.1245E-16
3.817	0.1305E-16
3.936	0.1366E-16
4.054	0.1429E-16
4.173	0.1493E-16
4.291	0.1559E-16
4.410	0.1625E-16
4.528	0.1692E-16
4.647	0.1760E-16
4.765	0.1830E-16
4.884	0.1901E-16
5.002	0.1976E-16
5.121	0.2051E-16
5.239	0.2127E-16
5.357	0.2205E-16
5.476	0.2283E-16
5.594	0.2362E-16
5.713	0.2442E-16
5.831	0.2523E-16
5.950	0.2607E-16
6.068	0.2693E-16
6.187	0.2780E-16
6.305	0.2869E-16
6.424	0.2959E-16
6.542	0.3049E-16
6.661	0.3140E-16
6.779	0.3231E-16
6.898	0.3324E-16
7.016	0.3418E-16
7.134	0.3514E-16
7.253	0.3610E-16
7.371	0.3708E-16
7.490	0.3806E-16
7.608	0.3905E-16
7.727	0.4005E-16
7.845	0.4105E-16
7.964	0.4208E-16
8.082	0.4310E-16
8.201	0.4413E-16
8.319	0.4517E-16
8.438	0.4621E-16
8.556	0.4726E-16
8.675	0.4832E-16
8.793	0.4938E-16
8.912	0.5045E-16
9.030	0.5153E-16
9.149	0.5261E-16
9.267	0.5371E-16
9.386	0.5481E-16
9.504	0.5591E-16
9.622	0.5703E-16
9.741	0.5814E-16
9.859	0.5926E-16
9.978	0.6039E-16
10.10	0.6151E-16
10.21	0.6264E-16
10.33	0.6378E-16
10.45	0.6492E-16
10.57	0.6607E-16
10.69	0.6723E-16
10.81	0.6839E-16
10.93	0.6955E-16
11.04	0.7073E-16
11.16	0.7191E-16
11.28	0.7309E-16
11.40	0.7427E-16
11.52	0.7547E-16
11.64	0.7666E-16
11.76	0.7787E-16
11.87	0.7907E-16
11.99	0.8027E-16
12.11	0.8148E-16
12.23	0.8270E-16
12.35	0.8392E-16
12.47	0.8514E-16
12.58	0.8637E-16
12.70	0.8760E-16
12.82	0.8884E-16
12.94	0.9008E-16
13.06	0.9132E-16
13.18	0.9257E-16
13.30	0.9383E-16
13.41	0.9509E-16
13.53	0.9635E-16
13.65	0.9761E-16
13.77	0.9888E-16
13.89	0.1002E-15
14.01	0.1014E-15
14.12	0.1027E-15
14.24	0.1040E-15
14.36	0.1053E-15
14.48	0.1066E-15
14.60	0.1079E-15
14.72	0.1092E-15
14.84	0.1105E-15
14.95	0.1118E-15
15.07	0.1131E-15
15.19	0.1144E-15
15.31	0.1157E-15
15.43	0.1170E-15
15.55	0.1184E-15
15.66	0.1197E-15
15.78	0.1210E-15
15.90	0.1223E-15
16.02	0.1237E-15
16.14	0.1250E-15
16.26	0.1264E-15
16.38	0.1277E-15
16.49	0.1290E-15
16.61	0.1304E-15
16.73	0.1318E-15
16.85	0.1331E-15
16.97	0.1345E-15
17.09	0.1359E-15
17.20	0.1372E-15
17.32	0.1386E-15
17.44	0.1400E-15
17.56	0.1414E-15
17.68	0.1427E-15
17.80	0.1441E-15
17.92	0.1455E-15
18.03	0.1469E-15
18.15	0.1483E-15
18.27	0.1497E-15
18.39	0.1511E-15
18.51	0.1525E-15
18.63	0.1539E-15
18.74	0.1553E-15
18.86	0.1567E-15
18.98	0.1581E-15
19.10	0.1595E-15
19.22	0.1609E-15
19.34	0.1624E-15
19.46	0.1638E-15
19.57	0.1652E-15
19.69	0.1667E-15
19.81	0.1681E-15
19.93	0.1695E-15
20.05	0.1710E-15
20.17	0.1724E-15
20.29	0.1738E-15
20.40	0.1753E-15
20.52	0.1767E-15
20.64	0.1782E-15
20.76	0.1796E-15
20.88	0.1811E-15
21.00	0.1826E-15
21.11	0.1840E-15
21.23	0.1855E-15
21.35	0.1870E-15
21.47	0.1884E-15
21.59	0.1899E-15
21.71	0.1914E-15
21.83	0.1929E-15
21.94	0.1944E-15
22.06	0.1958E-15
22.18	0.1973E-15
22.30	0.1988E-15
22.42	0.2003E-15
22.54	0.2018E-15
22.65	0.2033E-15
22.77	0.2048E-15
22.89	0.2063E-15
23.01	0.2078E-15
23.13	0.2093E-15
23.25	0.2109E-15
23.37	0.2124E-15
23.48	0.2139E-15
23.60	0.2154E-15
23.72	0.2169E-15
23.84	0.2185E-15
23.96	0.2200E-15
24.08	0.2215E-15
24.19	0.2230E-15
24.31	0.2246E-15
24.43	0.2261E-15
24.55	0.2277E-15
24.67	0.2292E-15
24.79	0.2307E-15
24.91	0.2323E-15
25.02	0.2339E-15
25.14	0.2354E-15
25.26	0.2370E-15
25.38	0.2385E-15
25.50	0.2401E-15
25.62	0.2416E-15
25.74	0.2432E-15
25.85	0.2448E-15
25.97	0.2464E-15
26.09	0.2479E-15
26.21	0.2495E-15
26.33	0.2511E-15
26.45	0.2527E-15
26.56	0.2542E-15
26.68	0.2558E-15
26.80	0.2574E-15
26.92	0.2590E-15
27.04	0.2606E-15
27.16	0.2622E-15
27.28	0.2638E-15
27.39	0.2654E-15
27.51	0.2670E-15
27.63	0.2686E-15
27.75	0.2702E-15
27.87	0.2718E-15
27.99	0.2734E-15
28.10	0.2751E-15
28.22	0.2767E-15
28.34	0.2783E-15
28.46	0.2799E-15
28.58	0.2815E-15
28.70	0.2832E-15
28.82	0.2848E-15
28.93	0.2864E-15
29.05	0.2881E-15
29.17	0.2897E-15
29.29	0.2913E-15
29.41	0.2930E-15
29.53	0.2946E-15
29.64	0.2963E-15
29.76	0.2979E-15
29.88	0.2996E-15
30.00	0.3012E-15
 
 
C29   O2    Excitation    0.020 eV                              
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.1802E-18
0.6185	0.2195E-18
0.7369	0.2470E-18
0.8554	0.2612E-18
0.9739	0.2594E-18
1.092	0.2380E-18
1.211	0.2209E-18
1.329	0.2100E-18
1.448	0.2011E-18
1.566	0.1928E-18
1.685	0.1854E-18
1.803	0.1783E-18
1.922	0.1716E-18
2.040	0.1651E-18
2.159	0.1589E-18
2.277	0.1530E-18
2.396	0.1472E-18
2.514	0.1417E-18
2.633	0.1363E-18
2.751	0.1310E-18
2.869	0.1260E-18
2.988	0.1211E-18
3.106	0.1163E-18
3.225	0.1117E-18
3.343	0.1073E-18
3.462	0.1030E-18
3.580	0.9888E-19
3.699	0.9490E-19
3.817	0.9105E-19
3.936	0.8733E-19
4.054	0.8378E-19
4.173	0.8033E-19
4.291	0.7701E-19
4.410	0.7383E-19
4.528	0.7078E-19
4.647	0.6772E-19
4.765	0.6494E-19
4.884	0.6231E-19
5.002	0.5997E-19
5.121	0.5763E-19
5.239	0.5542E-19
5.357	0.5320E-19
5.476	0.5112E-19
5.594	0.4911E-19
5.713	0.4721E-19
5.831	0.4536E-19
5.950	0.4371E-19
6.068	0.4220E-19
6.187	0.4079E-19
6.305	0.3943E-19
6.424	0.3825E-19
6.542	0.3698E-19
6.661	0.3574E-19
6.779	0.3455E-19
6.898	0.3343E-19
7.016	0.3237E-19
7.134	0.3142E-19
7.253	0.3053E-19
7.371	0.2968E-19
7.490	0.2885E-19
7.608	0.2806E-19
7.727	0.2732E-19
7.845	0.2662E-19
7.964	0.2603E-19
8.082	0.2533E-19
8.201	0.2468E-19
8.319	0.2406E-19
8.438	0.2347E-19
8.556	0.2292E-19
8.675	0.2239E-19
8.793	0.2188E-19
8.912	0.2136E-19
9.030	0.2091E-19
9.149	0.2048E-19
9.267	0.2007E-19
9.386	0.1969E-19
9.504	0.1932E-19
9.622	0.1895E-19
9.741	0.1859E-19
9.859	0.1824E-19
9.978	0.1790E-19
10.10	0.1748E-19
10.21	0.1714E-19
10.33	0.1682E-19
10.45	0.1651E-19
10.57	0.1621E-19
10.69	0.1592E-19
10.81	0.1565E-19
10.93	0.1538E-19
11.04	0.1513E-19
11.16	0.1489E-19
11.28	0.1466E-19
11.40	0.1443E-19
11.52	0.1421E-19
11.64	0.1401E-19
11.76	0.1380E-19
11.87	0.1359E-19
11.99	0.1338E-19
12.11	0.1317E-19
12.23	0.1297E-19
12.35	0.1278E-19
12.47	0.1259E-19
12.58	0.1240E-19
12.70	0.1222E-19
12.82	0.1204E-19
12.94	0.1187E-19
13.06	0.1171E-19
13.18	0.1155E-19
13.30	0.1139E-19
13.41	0.1124E-19
13.53	0.1109E-19
13.65	0.1095E-19
13.77	0.1082E-19
13.89	0.1069E-19
14.01	0.1056E-19
14.12	0.1043E-19
14.24	0.1030E-19
14.36	0.1017E-19
14.48	0.1004E-19
14.60	0.9918E-20
14.72	0.9822E-20
14.84	0.9711E-20
14.95	0.9596E-20
15.07	0.9483E-20
15.19	0.9369E-20
15.31	0.9254E-20
15.43	0.9147E-20
15.55	0.9042E-20
15.66	0.8935E-20
15.78	0.8837E-20
15.90	0.8739E-20
16.02	0.8645E-20
16.14	0.8547E-20
16.26	0.8459E-20
16.38	0.8364E-20
16.49	0.8284E-20
16.61	0.8199E-20
16.73	0.8128E-20
16.85	0.8040E-20
16.97	0.7956E-20
17.09	0.7881E-20
17.20	0.7805E-20
17.32	0.7729E-20
17.44	0.7655E-20
17.56	0.7581E-20
17.68	0.7506E-20
17.80	0.7432E-20
17.92	0.7359E-20
18.03	0.7288E-20
18.15	0.7219E-20
18.27	0.7154E-20
18.39	0.7089E-20
18.51	0.7024E-20
18.63	0.6960E-20
18.74	0.6897E-20
18.86	0.6831E-20
18.98	0.6767E-20
19.10	0.6703E-20
19.22	0.6641E-20
19.34	0.6580E-20
19.46	0.6523E-20
19.57	0.6468E-20
19.69	0.6413E-20
19.81	0.6359E-20
19.93	0.6305E-20
20.05	0.6252E-20
20.17	0.6198E-20
20.29	0.6144E-20
20.40	0.6097E-20
20.52	0.6045E-20
20.64	0.5995E-20
20.76	0.5947E-20
20.88	0.5900E-20
21.00	0.5853E-20
21.11	0.5807E-20
21.23	0.5761E-20
21.35	0.5716E-20
21.47	0.5670E-20
21.59	0.5622E-20
21.71	0.5581E-20
21.83	0.5540E-20
21.94	0.5500E-20
22.06	0.5460E-20
22.18	0.5421E-20
22.30	0.5384E-20
22.42	0.5347E-20
22.54	0.5310E-20
22.65	0.5273E-20
22.77	0.5234E-20
22.89	0.5196E-20
23.01	0.5157E-20
23.13	0.5118E-20
23.25	0.5080E-20
23.37	0.5042E-20
23.48	0.5004E-20
23.60	0.4967E-20
23.72	0.4932E-20
23.84	0.4897E-20
23.96	0.4863E-20
24.08	0.4829E-20
24.19	0.4795E-20
24.31	0.4762E-20
24.43	0.4729E-20
24.55	0.4697E-20
24.67	0.4666E-20
24.79	0.4635E-20
24.91	0.4605E-20
25.02	0.4575E-20
25.14	0.4545E-20
25.26	0.4516E-20
25.38	0.4486E-20
25.50	0.4457E-20
25.62	0.4428E-20
25.74	0.4399E-20
25.85	0.4369E-20
25.97	0.4341E-20
26.09	0.4312E-20
26.21	0.4285E-20
26.33	0.4257E-20
26.45	0.4229E-20
26.56	0.4203E-20
26.68	0.4176E-20
26.80	0.4151E-20
26.92	0.4125E-20
27.04	0.4100E-20
27.16	0.4076E-20
27.28	0.4051E-20
27.39	0.4027E-20
27.51	0.4003E-20
27.63	0.3979E-20
27.75	0.3955E-20
27.87	0.3932E-20
27.99	0.3909E-20
28.10	0.3886E-20
28.22	0.3864E-20
28.34	0.3841E-20
28.46	0.3819E-20
28.58	0.3798E-20
28.70	0.3777E-20
28.82	0.3756E-20
28.93	0.3735E-20
29.05	0.3715E-20
29.17	0.3693E-20
29.29	0.3672E-20
29.41	0.3652E-20
29.53	0.3631E-20
29.64	0.3612E-20
29.76	0.3592E-20
29.88	0.3573E-20
30.00	0.3553E-20
 
 
C30   O2    Excitation    0.19 eV                               
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.7294E-16
0.6185	0.7633E-16
0.7369	0.7410E-16
0.8554	0.6822E-16
0.9739	0.6002E-16
1.092	0.5222E-16
1.211	0.4850E-16
1.329	0.4617E-16
1.448	0.4418E-16
1.566	0.4237E-16
1.685	0.4073E-16
1.803	0.3914E-16
1.922	0.3766E-16
2.040	0.3623E-16
2.159	0.3484E-16
2.277	0.3353E-16
2.396	0.3225E-16
2.514	0.3102E-16
2.633	0.2982E-16
2.751	0.2865E-16
2.869	0.2753E-16
2.988	0.2645E-16
3.106	0.2539E-16
3.225	0.2437E-16
3.343	0.2338E-16
3.462	0.2243E-16
3.580	0.2152E-16
3.699	0.2064E-16
3.817	0.1978E-16
3.936	0.1896E-16
4.054	0.1817E-16
4.173	0.1740E-16
4.291	0.1667E-16
4.410	0.1597E-16
4.528	0.1529E-16
4.647	0.1463E-16
4.765	0.1402E-16
4.884	0.1343E-16
5.002	0.1291E-16
5.121	0.1239E-16
5.239	0.1190E-16
5.357	0.1142E-16
5.476	0.1096E-16
5.594	0.1052E-16
5.713	0.1011E-16
5.831	0.9702E-17
5.950	0.9341E-17
6.068	0.9008E-17
6.187	0.8699E-17
6.305	0.8405E-17
6.424	0.8145E-17
6.542	0.7869E-17
6.661	0.7600E-17
6.779	0.7342E-17
6.898	0.7099E-17
7.016	0.6869E-17
7.134	0.6662E-17
7.253	0.6470E-17
7.371	0.6286E-17
7.490	0.6106E-17
7.608	0.5936E-17
7.727	0.5776E-17
7.845	0.5625E-17
7.964	0.5495E-17
8.082	0.5347E-17
8.201	0.5206E-17
8.319	0.5074E-17
8.438	0.4947E-17
8.556	0.4829E-17
8.675	0.4716E-17
8.793	0.4606E-17
8.912	0.4496E-17
9.030	0.4400E-17
9.149	0.4307E-17
9.267	0.4220E-17
9.386	0.4138E-17
9.504	0.4058E-17
9.622	0.3980E-17
9.741	0.3901E-17
9.859	0.3828E-17
9.978	0.3755E-17
10.10	0.3667E-17
10.21	0.3595E-17
10.33	0.3526E-17
10.45	0.3460E-17
10.57	0.3397E-17
10.69	0.3336E-17
10.81	0.3277E-17
10.93	0.3221E-17
11.04	0.3168E-17
11.16	0.3117E-17
11.28	0.3067E-17
11.40	0.3019E-17
11.52	0.2973E-17
11.64	0.2929E-17
11.76	0.2886E-17
11.87	0.2841E-17
11.99	0.2797E-17
12.11	0.2752E-17
12.23	0.2711E-17
12.35	0.2670E-17
12.47	0.2630E-17
12.58	0.2590E-17
12.70	0.2552E-17
12.82	0.2515E-17
12.94	0.2479E-17
13.06	0.2444E-17
13.18	0.2411E-17
13.30	0.2378E-17
13.41	0.2346E-17
13.53	0.2315E-17
13.65	0.2285E-17
13.77	0.2257E-17
13.89	0.2229E-17
14.01	0.2202E-17
14.12	0.2176E-17
14.24	0.2149E-17
14.36	0.2120E-17
14.48	0.2094E-17
14.60	0.2068E-17
14.72	0.2047E-17
14.84	0.2024E-17
14.95	0.2001E-17
15.07	0.1976E-17
15.19	0.1953E-17
15.31	0.1929E-17
15.43	0.1906E-17
15.55	0.1883E-17
15.66	0.1862E-17
15.78	0.1841E-17
15.90	0.1820E-17
16.02	0.1800E-17
16.14	0.1780E-17
16.26	0.1761E-17
16.38	0.1743E-17
16.49	0.1725E-17
16.61	0.1708E-17
16.73	0.1691E-17
16.85	0.1674E-17
16.97	0.1656E-17
17.09	0.1640E-17
17.20	0.1624E-17
17.32	0.1608E-17
17.44	0.1593E-17
17.56	0.1578E-17
17.68	0.1562E-17
17.80	0.1546E-17
17.92	0.1531E-17
18.03	0.1516E-17
18.15	0.1502E-17
18.27	0.1488E-17
18.39	0.1475E-17
18.51	0.1461E-17
18.63	0.1448E-17
18.74	0.1435E-17
18.86	0.1421E-17
18.98	0.1407E-17
19.10	0.1394E-17
19.22	0.1381E-17
19.34	0.1369E-17
19.46	0.1357E-17
19.57	0.1345E-17
19.69	0.1334E-17
19.81	0.1322E-17
19.93	0.1311E-17
20.05	0.1300E-17
20.17	0.1289E-17
20.29	0.1277E-17
20.40	0.1268E-17
20.52	0.1257E-17
20.64	0.1246E-17
20.76	0.1236E-17
20.88	0.1226E-17
21.00	0.1217E-17
21.11	0.1207E-17
21.23	0.1197E-17
21.35	0.1188E-17
21.47	0.1179E-17
21.59	0.1169E-17
21.71	0.1160E-17
21.83	0.1151E-17
21.94	0.1143E-17
22.06	0.1135E-17
22.18	0.1126E-17
22.30	0.1119E-17
22.42	0.1111E-17
22.54	0.1103E-17
22.65	0.1096E-17
22.77	0.1088E-17
22.89	0.1080E-17
23.01	0.1072E-17
23.13	0.1063E-17
23.25	0.1055E-17
23.37	0.1047E-17
23.48	0.1040E-17
23.60	0.1032E-17
23.72	0.1024E-17
23.84	0.1017E-17
23.96	0.1010E-17
24.08	0.1003E-17
24.19	0.9960E-18
24.31	0.9891E-18
24.43	0.9823E-18
24.55	0.9757E-18
24.67	0.9691E-18
24.79	0.9627E-18
24.91	0.9564E-18
25.02	0.9501E-18
25.14	0.9440E-18
25.26	0.9378E-18
25.38	0.9317E-18
25.50	0.9256E-18
25.62	0.9196E-18
25.74	0.9135E-18
25.85	0.9074E-18
25.97	0.9015E-18
26.09	0.8955E-18
26.21	0.8897E-18
26.33	0.8839E-18
26.45	0.8782E-18
26.56	0.8727E-18
26.68	0.8672E-18
26.80	0.8618E-18
26.92	0.8565E-18
27.04	0.8513E-18
27.16	0.8462E-18
27.28	0.8411E-18
27.39	0.8361E-18
27.51	0.8311E-18
27.63	0.8261E-18
27.75	0.8212E-18
27.87	0.8163E-18
27.99	0.8115E-18
28.10	0.8068E-18
28.22	0.8021E-18
28.34	0.7975E-18
28.46	0.7929E-18
28.58	0.7884E-18
28.70	0.7840E-18
28.82	0.7797E-18
28.93	0.7753E-18
29.05	0.7711E-18
29.17	0.7665E-18
29.29	0.7622E-18
29.41	0.7580E-18
29.53	0.7538E-18
29.64	0.7497E-18
29.76	0.7456E-18
29.88	0.7416E-18
30.00	0.7376E-18
 
 
C31   O2    Excitation    0.19 eV                               
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.8743E-19
1.211	0.3034E-17
1.329	0.7977E-17
1.448	0.1367E-16
1.566	0.1976E-16
1.685	0.2616E-16
1.803	0.3277E-16
1.922	0.3954E-16
2.040	0.4645E-16
2.159	0.5349E-16
2.277	0.6064E-16
2.396	0.6786E-16
2.514	0.7514E-16
2.633	0.8247E-16
2.751	0.8985E-16
2.869	0.9728E-16
2.988	0.1047E-15
3.106	0.1122E-15
3.225	0.1196E-15
3.343	0.1270E-15
3.462	0.1344E-15
3.580	0.1418E-15
3.699	0.1492E-15
3.817	0.1565E-15
3.936	0.1637E-15
4.054	0.1709E-15
4.173	0.1779E-15
4.291	0.1847E-15
4.410	0.1915E-15
4.528	0.1982E-15
4.647	0.2048E-15
4.765	0.2112E-15
4.884	0.2174E-15
5.002	0.2233E-15
5.121	0.2291E-15
5.239	0.2346E-15
5.357	0.2399E-15
5.476	0.2451E-15
5.594	0.2501E-15
